Date,Actual_PnL,Historical_VaR_95,Historical_VaR_99,VC_VaR_95,VC_VaR_99,MC_VaR_95,MC_VaR_99,Hist_Breach_95,VC_Breach_95,MC_Breach_95,Hist_Breach_99,VC_Breach_99,MC_Breach_99
2019-03-25,-4477.829344104672,24997.02638745279,40019.72809434682,23039.43321468424,32885.14366250627,23344.97045422755,32386.222403794523,False,False,False,False,False,False
2019-03-26,2243.454917028676,24997.02638745279,40019.72809434682,22835.150271824077,32519.00811537136,23073.462232309437,31815.840850284523,False,False,False,False,False,False
2019-03-27,-2606.3688801776675,24729.725177253753,40019.72809434682,22547.29181140176,32159.742503519148,22843.43254239627,31754.046897958302,False,False,False,False,False,False
2019-03-28,4494.4108353355605,24729.725177253753,40019.72809434682,22449.993134335455,32041.58121194755,22733.370554098074,31505.603055313837,False,False,False,False,False,False
2019-03-29,5221.683018492118,24729.725177253753,40019.72809434682,22447.04348173887,32019.869142908727,22761.612486936505,31507.05640794462,False,False,False,False,False,False
2019-04-01,15630.213250998091,24729.725177253753,40019.72809434682,22197.90825917943,31715.193249362677,22491.440407816845,31346.351559479226,False,False,False,False,False,False
2019-04-02,4865.471457438257,24729.725177253753,40019.72809434682,22201.147870804507,31721.729949665038,22492.921392300865,31207.593672949126,False,False,False,False,False,False
2019-04-03,3293.746703839928,24729.725177253753,40019.72809434682,22196.19099043811,31697.07000473595,22496.163488050865,31176.832104509067,False,False,False,False,False,False
2019-04-04,3621.6515815537646,24729.725177253753,40019.72809434682,22200.940362312733,31687.816661377357,22444.662208671998,31030.284423700847,False,False,False,False,False,False
2019-04-05,5030.486540075497,23670.758671003496,40019.72809434682,21933.273345185586,31356.40243042357,22129.180369870202,30693.81877511205,False,False,False,False,False,False
2019-04-08,7713.444290240456,23670.758671003496,40019.72809434682,21935.534701739554,31357.337965260213,22146.611413206607,30686.858282766927,False,False,False,False,False,False
2019-04-09,-6638.771583660397,23670.758671003496,40019.72809434682,21898.502784337343,31281.86709636872,22118.987825858512,30508.648790934796,False,False,False,False,False,False
2019-04-10,4299.404827371333,23670.758671003496,40019.72809434682,21895.854574563637,31278.69702261253,22111.228633290044,30539.790336713722,False,False,False,False,False,False
2019-04-11,-268.51087328408926,23670.758671003496,40019.72809434682,21896.91570408878,31265.219326357797,22230.103423181357,30822.578799451025,False,False,False,False,False,False
2019-04-12,8033.267088945414,23670.758671003496,40019.72809434682,21860.10978862161,31223.394971411017,22175.18621560838,30857.233962144895,False,False,False,False,False,False
2019-04-15,-1920.8810698861826,23670.758671003496,40019.72809434682,21858.544002925315,31224.034948390123,22050.034842180852,30524.3669687273,False,False,False,False,False,False
2019-04-16,4786.115862044648,23670.758671003496,40019.72809434682,21877.573647092522,31222.23918334385,22143.377355346307,30700.82348679606,False,False,False,False,False,False
2019-04-17,13460.573846605228,23670.758671003496,40019.72809434682,21873.723955771602,31219.444951163274,22157.148285553747,30709.872345552518,False,False,False,False,False,False
2019-04-18,690.763257602661,23670.758671003496,40019.72809434682,21856.918568823556,31218.714572165496,22143.391812185953,30807.94950058135,False,False,False,False,False,False
2019-04-22,7731.860563267346,23670.758671003496,40019.72809434682,21683.308851020225,31005.881252558083,21897.13074320913,30332.71770712597,False,False,False,False,False,False
2019-04-23,11341.803110270497,23670.758671003496,40019.72809434682,21656.72875868914,30983.528119036655,21965.666256859557,30585.775328477823,False,False,False,False,False,False
2019-04-24,-6514.478976224342,23670.758671003496,40019.72809434682,21472.10113627721,30771.917013697806,21778.68323951461,30370.07788980459,False,False,False,False,False,False
2019-04-25,3247.169148474116,23670.758671003496,40019.72809434682,21517.427385947653,30822.816383022237,21828.9880022139,30432.08986794481,False,False,False,False,False,False
2019-04-26,2871.673942529647,23670.758671003496,40019.72809434682,21518.032437420567,30804.36839202546,21916.087383191738,30169.759118518552,False,False,False,False,False,False
2019-04-29,979.6593998012248,23670.758671003496,40019.72809434682,21503.807431378133,30790.25731107309,21792.41502155636,30803.978109669846,False,False,False,False,False,False
2019-04-30,-5585.5102665151135,23670.758671003496,40019.72809434682,21498.778240482923,30785.103743094696,21804.616255614135,30807.216004711114,False,False,False,False,False,False
2019-05-01,5502.447066753118,23670.758671003496,40019.72809434682,21551.172477491255,30833.606758118673,21897.046063944676,30871.57182344868,False,False,False,False,False,False
2019-05-02,-7227.800414218222,23670.758671003496,40019.72809434682,21553.635907372496,30833.88611499502,21847.661115266616,30937.142629560985,False,False,False,False,False,False
2019-05-03,14991.81892514575,23670.758671003496,40019.72809434682,21598.03654122613,30884.73777080103,21883.85012656914,30977.86466702293,False,False,False,False,False,False
2019-05-06,-9151.693827669189,23670.758671003496,40019.72809434682,21589.042700165573,30867.75926013546,21881.06304034046,30968.387707458816,False,False,False,False,False,False
2019-05-07,-18259.87253622571,23670.758671003496,40019.72809434682,21668.988907228,30949.683346603113,21953.452361149004,31048.348932063895,False,False,False,False,False,False
2019-05-08,-1114.5259760542203,23670.758671003496,40019.72809434682,21840.945211810893,31156.86888069642,22130.60810674335,31271.420378408777,False,False,False,False,False,False
2019-05-09,-5398.376980348835,23670.758671003496,40019.72809434682,21859.427076658725,31158.39472592079,22152.996025551183,31226.237786958365,False,False,False,False,False,False
2019-05-10,-1962.3853550813863,23670.758671003496,40019.72809434682,21907.3273640381,31199.233701878577,22180.13717039661,31265.54712610213,False,False,False,False,False,False
2019-05-13,-36122.44555756734,23670.758671003496,40019.72809434682,21905.663931062998,31197.40327629432,22179.917534541,31275.057384132095,True,True,True,False,True,True
2019-05-14,10128.716662984303,24896.696925634595,40019.72809434682,22374.682489653485,31799.685403437397,22613.918305354397,31894.09913305599,False,False,False,False,False,False
2019-05-15,9425.513956208275,24896.696925634595,40019.72809434682,22303.026594817384,31729.36030092094,22539.917170897756,31815.838507965695,False,False,False,False,False,False
2019-05-16,8582.86768223362,24896.696925634595,40019.72809434682,22300.571920050046,31732.27288269679,22541.830719318412,31827.318660586585,False,False,False,False,False,False
2019-05-17,-8603.238494321336,24896.696925634595,40019.72809434682,22254.558046537753,31689.73318478365,22493.40970537163,31771.396395004074,False,False,False,False,False,False
2019-05-20,-11593.625293595222,24896.696925634595,40019.72809434682,22274.339470133622,31713.474383395718,22514.570284775014,31779.78416465908,False,False,False,False,False,False
2019-05-21,7777.602158832408,24896.696925634595,40019.72809434682,22374.016639923597,31820.14082836239,22664.21997483045,31837.36206814054,False,False,False,False,False,False
2019-05-22,-7985.131948048658,24896.696925634595,40019.72809434682,22350.98967396616,31802.20387277765,22639.35364116821,31823.374212095725,False,False,False,False,False,False
2019-05-23,-19073.007628256426,24896.696925634595,40019.72809434682,22416.815182540613,31871.607026597685,22713.858335801087,31902.34663210574,False,False,False,False,False,False
2019-05-24,2378.3888428092205,24896.696925634595,40019.72809434682,22546.587970250297,32034.125419971777,22832.62135773221,32041.164823641764,False,False,False,False,False,False
2019-05-28,-5078.581458376252,24896.696925634595,40019.72809434682,22527.18525272226,32014.428618886515,22864.003556444135,32007.816878210164,False,False,False,False,False,False
2019-05-29,-6241.237741510264,24896.696925634595,40019.72809434682,22485.57512385543,31964.3629041858,22817.50377386469,31987.14009881317,False,False,False,False,False,False
2019-05-30,-349.90724796635834,24896.696925634595,40019.72809434682,22535.36673130681,32003.308839040525,22803.298792581805,32048.903582901592,False,False,False,False,False,False
2019-05-31,-16978.544573699168,24896.696925634595,40019.72809434682,22519.139650090336,31985.65298291062,22868.431207048976,32030.371764164574,False,False,False,False,False,False
2019-06-03,-13675.588894600842,24896.696925634595,40019.72809434682,22670.087634667107,32148.59778732417,23066.37240394739,32240.64037683472,False,False,False,False,False,False
2019-06-04,29217.45238450598,24896.696925634595,40019.72809434682,22785.105569041894,32279.94779203096,22958.148801553067,31452.63933550649,False,False,False,False,False,False
2019-06-05,8596.112707160104,24896.696925634595,40019.72809434682,22882.060939857667,32456.9564356912,23172.373917439134,31778.371281608797,False,False,False,False,False,False
2019-06-06,11770.803905600169,24896.696925634595,40019.72809434682,22882.06372981849,32456.873274511807,23240.86413776967,31809.589155263744,False,False,False,False,False,False
2019-06-07,16201.092816277029,24896.696925634595,40019.72809434682,22858.809489212123,32446.18470228194,23174.38788803599,31804.154695718866,False,False,False,False,False,False
2019-06-10,14304.31837638356,24896.696925634595,40019.72809434682,22851.551095431085,32463.39867127076,23115.718569242264,31598.03195509884,False,False,False,False,False,False
2019-06-11,3714.211291324526,24896.696925634595,40019.72809434682,22828.368141177718,32458.266750681647,23110.449580949873,31565.807357150665,False,False,False,False,False,False
2019-06-12,-6718.006008236876,24896.696925634595,40019.72809434682,22819.179966824064,32450.11600670808,23150.64001288101,31788.993593384424,False,False,False,False,False,False
2019-06-13,4311.094759810885,24896.696925634595,40019.72809434682,22834.413909900763,32467.956747335138,23135.32676586166,31586.93679456194,False,False,False,False,False,False
2019-06-14,-2250.39276975858,24896.696925634595,40019.72809434682,22822.317962053334,32457.32268293624,23117.54597410734,31602.60476445468,False,False,False,False,False,False
2019-06-17,4393.313799321297,24896.696925634595,40019.72809434682,22781.144763014385,32409.280027408822,23074.787933957698,31609.038753751163,False,False,False,False,False,False
2019-06-18,15317.346899516915,24896.696925634595,40019.72809434682,22776.70389560831,32405.86746427983,23078.391269060518,31614.04223108422,False,False,False,False,False,False
2019-06-19,-1785.1453448215873,24896.696925634595,40019.72809434682,22739.85989253069,32387.363792756198,23024.57171540398,31533.464796251657,False,False,False,False,False,False
2019-06-20,7867.097813176581,24896.696925634595,40019.72809434682,22761.666903148714,32408.46696109149,23049.665099106314,31560.962323083964,False,False,False,False,False,False
2019-06-21,-965.9784916511319,24896.696925634595,40019.72809434682,22705.16115589426,32352.343918463965,22945.37148173801,31545.509133457315,False,False,False,False,False,False
2019-06-24,-1996.9768442959726,24896.696925634595,40019.72809434682,22690.31571188169,32335.930198388993,22927.158002575605,31559.739925321675,False,False,False,False,False,False
2019-06-25,-15988.327612334197,24896.696925634595,40019.72809434682,22541.193368765373,32152.273996517004,22841.189553795473,31476.472895291838,False,False,False,False,False,False
2019-06-26,11118.854489373321,24896.696925634595,40019.72809434682,22688.92336391453,32318.20724771884,22992.737068289236,31637.739782935685,False,False,False,False,False,False
2019-06-27,-27.828201674956606,24896.696925634595,40019.72809434682,22625.166799669856,32258.869882947536,22935.794453518323,31575.922666072784,False,False,False,False,False,False
2019-06-28,2977.191687848002,24896.696925634595,40019.72809434682,22642.20373489634,32262.135105803405,22960.43482517678,31587.710026024375,False,False,False,False,False,False
2019-07-01,13670.841963021114,24896.696925634595,40019.72809434682,22627.726997255828,32248.012567185757,22984.744114454214,31733.987304015704,False,False,False,False,False,False
2019-07-02,2577.7586200044725,24896.696925634595,40019.72809434682,22631.45824253277,32264.246137929636,23023.9435955468,31731.69179937839,False,False,False,False,False,False
2019-07-03,5045.111511024757,24896.696925634595,40019.72809434682,22547.299260278945,32167.546829226907,22898.59263908971,31649.842682274724,False,False,False,False,False,False
2019-07-05,282.2344580548865,24896.696925634595,40019.72809434682,22548.30859218703,32168.05705027878,22881.18633192532,31757.487235714874,False,False,False,False,False,False
2019-07-08,-5728.130044008167,24896.696925634595,40019.72809434682,22566.701792546646,32180.88562883088,22893.66396278292,31768.855303225526,False,False,False,False,False,False
2019-07-09,5720.558760167788,24896.696925634595,40019.72809434682,22608.208005312976,32204.018199470698,22823.665065799578,31394.7041320194,False,False,False,False,False,False
2019-07-10,8959.919673612916,24896.696925634595,40019.72809434682,22594.14924698473,32192.54428168951,22807.812646701128,31395.608245506653,False,False,False,False,False,False
2019-07-11,-1178.9369284949,24896.696925634595,40019.72809434682,22546.81101857685,32148.8600881308,22916.970835399112,31648.02911015847,False,False,False,False,False,False
2019-07-12,6058.805723934925,24896.696925634595,40019.72809434682,22565.965005499023,32150.678706604693,22913.372288807506,31700.46335887059,False,False,False,False,False,False
2019-07-15,320.7808817872915,24896.696925634595,40019.72809434682,22562.71534051407,32149.012866417936,22915.948935430682,31709.65617197964,False,False,False,False,False,False
2019-07-16,-4196.523644030309,24896.696925634595,40019.72809434682,22578.65240360705,32161.96835458779,22843.596670295028,31600.396509832215,False,False,False,False,False,False
2019-07-17,-7203.729332808345,24896.696925634595,40019.72809434682,22614.377994475475,32198.553411013527,22909.11334521843,31830.389397712428,False,False,False,False,False,False
2019-07-18,2075.60755191974,24896.696925634595,40019.72809434682,22651.522869004544,32241.18747138708,22948.204837535035,31872.32886286293,False,False,False,False,False,False
2019-07-19,-7281.608182962661,24896.696925634595,40019.72809434682,22614.87890793126,32201.534483049993,22846.80678889504,31585.378196627782,False,False,False,False,False,False
2019-07-22,12438.546827247432,24896.696925634595,40019.72809434682,22670.098951571104,32261.77631639994,22844.081305439977,31596.59999992174,False,False,False,False,False,False
2019-07-23,8427.133802680297,24896.696925634595,40019.72809434682,22669.219617203893,32272.700823118215,22847.83628940985,31537.360987108765,False,False,False,False,False,False
2019-07-24,2717.2811573957347,24896.696925634595,40019.72809434682,22669.30520686223,32271.6285496657,22955.677226144297,31530.455622614143,False,False,False,False,False,False
2019-07-25,-8408.098258470694,24896.696925634595,40019.72809434682,22673.07980067627,32258.50646852931,22945.407870491486,31519.91120812313,False,False,False,False,False,False
2019-07-26,-202.6875630685214,24896.696925634595,40019.72809434682,22676.75876693078,32262.95307406526,23047.84143347442,31777.395523328127,False,False,False,False,False,False
2019-07-29,-251.23960213762655,24896.696925634595,40019.72809434682,22623.135131517512,32201.18611319475,22891.07976480758,31547.60289989001,False,False,False,False,False,False
2019-07-30,-3895.566050652128,24896.696925634595,40019.72809434682,22573.564542165725,32144.26611254149,22824.652880081318,31460.229678870426,False,False,False,False,False,False
2019-07-31,-2845.3529850199116,24896.696925634595,40019.72809434682,22583.924385860697,32155.87762154587,22844.94675562577,31405.738005745778,False,False,False,False,False,False
2019-08-01,-14857.692516362382,24896.696925634595,40019.72809434682,22591.371005200486,32129.625450759057,22942.717364584772,31459.907528378604,False,False,False,False,False,False
2019-08-02,-12553.37828502554,24896.696925634595,40019.72809434682,22715.941190094156,32256.860408364777,23005.76355608373,31594.250102023798,False,False,False,False,False,False
2019-08-05,-36241.29831230617,24896.696925634595,40019.72809434682,22813.778833907134,32370.3153064644,23117.604118380357,31713.070955548086,True,True,True,False,True,True
2019-08-06,14086.04026519713,25892.201765279144,40019.72809434682,23282.340607836853,32965.69130252156,23657.791230886516,32378.164340052175,False,False,False,False,False,False
2019-08-07,-932.2699457397003,25892.201765279144,40019.72809434682,23280.29448935376,32981.83983101464,23650.802103511072,32395.671377307404,False,False,False,False,False,False
2019-08-08,22411.355199493013,25892.201765279144,40019.72809434682,23294.465929760714,32995.30579268347,23631.521078950525,32254.38346270615,False,False,False,False,False,False
2019-08-09,-9918.255015160448,25892.201765279144,40019.72809434682,23325.239537932994,33073.36713911757,23694.26810948132,32320.512472649654,False,False,False,False,False,False
2019-08-12,-9842.959339325274,25892.201765279144,40019.72809434682,23360.895410246234,33116.00291888162,23718.249114991715,32365.132536271365,False,False,False,False,False,False
2019-08-13,25161.416916750735,25892.201765279144,40019.72809434682,23409.59247643542,33173.37744710905,23758.656548834257,32449.23342674433,False,False,False,False,False,False
2019-08-14,-34523.372488714136,25892.201765279144,40019.72809434682,23469.073223640993,33288.48552132432,23830.923575375866,32678.824332725984,True,True,True,False,True,True
2019-08-15,-461.01164250941224,26600.558815666274,40019.72809434682,23822.643205388533,33747.03038685693,24159.684132807568,32885.74556232231,False,False,False,False,False,False
2019-08-16,18812.73936660103,26600.558815666274,40019.72809434682,23842.632853559986,33760.06982440863,24150.54040150083,32930.80218030368,False,False,False,False,False,False
2019-08-19,15059.70232752226,26600.558815666274,40019.72809434682,23862.670078971325,33809.723527864124,24204.204322805985,32959.648024663264,False,False,False,False,False,False
2019-08-20,-6301.873917926438,26600.558815666274,40019.72809434682,23834.221922948243,33800.58837439222,24161.676916277927,32941.99798330071,False,False,False,False,False,False
2019-08-21,9442.477200522026,26600.558815666274,40019.72809434682,23869.559812939984,33839.89024257161,24200.307728359123,33013.323330054525,False,False,False,False,False,False
2019-08-22,-1675.9406666115642,26600.558815666274,40019.72809434682,23866.50607674036,33842.326166228304,24187.941489585493,32992.67555517165,False,False,False,False,False,False
2019-08-23,-34196.71335032153,26600.558815666274,40019.72809434682,23869.845619848365,33845.869341757905,24190.822764036773,32984.81475035281,True,True,True,False,True,True
2019-08-26,12620.290065824924,27921.918403730204,40019.72809434682,24282.06915473073,34366.737422255355,24595.287088379697,33460.13317379636,False,False,False,False,False,False
2019-08-27,-7433.842633631466,27921.918403730204,40019.72809434682,24283.60999923115,34370.805992457834,24576.666515755413,33502.880688161815,False,False,False,False,False,False
2019-08-28,5187.614543033121,27921.918403730204,40019.72809434682,24334.92357909393,34426.653864390246,24626.89829320926,33548.77303786979,False,False,False,False,False,False
2019-08-29,16617.432301699057,27921.918403730204,40019.72809434682,24332.317880464176,34408.26889557242,24623.742124696793,33534.94883643612,False,False,False,False,False,False
2019-08-30,-520.2915781546915,27921.918403730204,40019.72809434682,24332.70217923509,34433.93456066066,24630.486032671164,33547.39511892919,False,False,False,False,False,False
2019-09-03,-7015.061008410729,27921.918403730204,40019.72809434682,24345.72180593778,34445.99313790084,24640.891939939316,33561.02094039462,False,False,False,False,False,False
2019-09-04,12058.19890484121,27921.918403730204,40019.72809434682,24397.26957774745,34500.61536597134,24706.548383529607,33570.564283154185,False,False,False,False,False,False
2019-09-05,19629.355297139762,27921.918403730204,40019.72809434682,24321.882160335583,34429.94880360931,24497.701083368698,33567.041304253275,False,False,False,False,False,False
2019-09-06,6.947779416388621,27921.918403730204,40019.72809434682,24257.9557325406,34389.99037750793,24442.494737187313,33501.97586157577,False,False,False,False,False,False
2019-09-09,5480.246258781485,27921.918403730204,40019.72809434682,24254.29546849065,34386.232467706606,24454.274782809047,33544.444240363366,False,False,False,False,False,False
2019-09-10,4558.389970154203,27921.918403730204,40019.72809434682,24212.275948968017,34344.22107498028,24505.35750784265,33591.68462807341,False,False,False,False,False,False
2019-09-11,10106.798651702158,27921.918403730204,40019.72809434682,24197.93986560426,34300.87568116149,24498.283254491154,33553.044966767564,False,False,False,False,False,False
2019-09-12,4460.5911819029625,27921.918403730204,40019.72809434682,24155.267979574295,34265.0228613439,24391.230780103815,33468.65789085904,False,False,False,False,False,False
2019-09-13,-1200.3951519249263,27921.918403730204,40019.72809434682,24160.061439482397,34265.66924373928,24372.53629783242,33480.32372857683,False,False,False,False,False,False
2019-09-16,-2458.619414866803,27921.918403730204,40019.72809434682,24146.99045410806,34251.34867255987,24359.67903124239,33400.495319388516,False,False,False,False,False,False
2019-09-17,1755.4947543032777,27921.918403730204,40019.72809434682,24052.506177939787,34137.57376946037,24368.460046951997,33375.95726129749,False,False,False,False,False,False
2019-09-18,4778.759435070123,27921.918403730204,40019.72809434682,24063.442250075313,34145.02571797327,24365.62180857,33386.09547317966,False,False,False,False,False,False
2019-09-19,-875.6028546150593,27921.918403730204,40019.72809434682,24062.381061205542,34144.36243092564,24478.498352376024,33335.228175494696,False,False,False,False,False,False
2019-09-20,-10443.068829695136,27921.918403730204,40019.72809434682,24085.030287640875,34160.5225361007,24331.843009055232,33386.54782483325,False,False,False,False,False,False
2019-09-23,123.98443123282061,27921.918403730204,40019.72809434682,24119.36706495613,34201.770310273976,24371.893454648052,33429.997742645086,False,False,False,False,False,False
2019-09-24,-12884.554389745372,27921.918403730204,40019.72809434682,24136.955614088176,34214.46527325664,24417.507223613244,33419.316149812796,False,False,False,False,False,False
2019-09-25,11431.939860543305,27921.918403730204,40019.72809434682,24241.226332452567,34332.24575236468,24487.447860829274,33562.197225806565,False,False,False,False,False,False
2019-09-26,-7018.810258565046,27921.918403730204,40019.72809434682,24187.468897292267,34286.0634462687,24437.951326419512,33520.20566595488,False,False,False,False,False,False
2019-09-27,-2802.521335590025,27921.918403730204,40019.72809434682,24245.490031416397,34340.40620226584,24504.53974838227,33575.623359018566,False,False,False,False,False,False
2019-09-30,7812.23295375894,27921.918403730204,40019.72809434682,24237.427668653178,34331.37921069484,24507.19638670994,33529.45716643829,False,False,False,False,False,False
2019-10-01,-8477.186605317222,27921.918403730204,40019.72809434682,24236.10742284947,34331.94228518577,24522.05882574583,33541.510745486325,False,False,False,False,False,False
2019-10-02,-20649.036554873106,27921.918403730204,40019.72809434682,24289.320264580816,34391.93300606289,24489.663066105524,33506.35601119337,False,False,False,False,False,False
2019-10-03,7239.697789219591,27921.918403730204,40019.72809434682,24477.58378641717,34618.781707340044,24703.652280724124,33717.428510496065,False,False,False,False,False,False
2019-10-04,18717.591337580496,27921.918403730204,40019.72809434682,24379.94541748702,34512.579047218926,24592.05533436487,33615.24843002464,False,False,False,False,False,False
2019-10-07,-4325.794192564403,27921.918403730204,40019.72809434682,24324.239240868723,34480.33428066575,24507.257880913752,33552.92799485541,False,False,False,False,False,False
2019-10-08,-15604.728079945156,27921.918403730204,40019.72809434682,24334.618793946076,34491.93570394928,24499.884441692564,33573.57059051802,False,False,False,False,False,False
2019-10-09,11402.996289671808,27921.918403730204,40019.72809434682,24468.25706690175,34645.18543488857,24690.81924537136,33699.07520264069,False,False,False,False,False,False
2019-10-10,9383.000651726416,26600.558815666274,37149.81109589282,23859.41476980835,33874.46507117831,24086.287209041642,32997.52139385977,False,False,False,False,False,False
2019-10-11,14944.606874796073,26600.558815666274,37149.81109589282,23688.968373020543,33679.22142297225,23895.90800821701,32843.07890411726,False,False,False,False,False,False
2019-10-14,918.171637778159,26600.558815666274,37149.81109589282,23663.24276753601,33632.192171546834,23999.318690481858,32870.46222235326,False,False,False,False,False,False
2019-10-15,11585.374772656243,26600.558815666274,37149.81109589282,23552.55516552176,33500.995449533606,23883.24308400433,32740.604329481193,False,False,False,False,False,False
2019-10-16,-4341.2104872757145,26600.558815666274,37149.81109589282,23510.695264058304,33422.79815420046,23878.399567848854,32782.37103221611,False,False,False,False,False,False
2019-10-17,2448.3789640177943,26600.558815666274,37149.81109589282,23541.81604853429,33455.66176856769,23938.795629313714,32781.23732421932,False,False,False,False,False,False
2019-10-18,-5178.510622692917,26600.558815666274,37149.81109589282,23368.60590771522,33246.551806326555,23714.747280479885,32604.30319881798,False,False,False,False,False,False
2019-10-21,16986.79618254195,26600.558815666274,37149.81109589282,23409.49750575338,33289.304305476486,23757.49467440369,32666.2940952631,False,False,False,False,False,False
2019-10-22,-2379.378991107078,26600.558815666274,37149.81109589282,23409.974592827497,33315.37353908965,23769.42938599423,32678.45983588598,False,False,False,False,False,False
2019-10-23,6541.210025013488,26600.558815666274,37149.81109589282,23387.23033033911,33289.3334387111,23720.9235479891,32650.616967353213,False,False,False,False,False,False
2019-10-24,3993.4688801921025,25892.201765279144,36183.06046248414,22875.54806389917,32639.506151306225,23250.518827776974,32021.51362155649,False,False,False,False,False,False
2019-10-25,4304.280066111387,25892.201765279144,36183.06046248414,22741.404767225187,32400.24346383563,23117.951824173415,31658.650065430986,False,False,False,False,False,False
2019-10-28,7921.805087835354,24896.696925634595,36183.06046248414,22448.937998750735,32037.674621485246,22730.701901084114,31238.051367984986,False,False,False,False,False,False
2019-10-29,-10533.961814611592,24896.696925634595,36183.06046248414,22236.757306111467,31785.197594543588,22562.33583848004,31117.14232771772,False,False,False,False,False,False
2019-10-30,1107.6683782555829,24896.696925634595,36183.06046248414,22328.016591277767,31885.006157140982,22646.26111137617,31187.156414839406,False,False,False,False,False,False
2019-10-31,3501.695100483499,24896.696925634595,36183.06046248414,22266.52907042751,31754.852231527868,22585.101442562132,31064.2565278475,False,False,False,False,False,False
2019-11-01,19661.612477652012,24896.696925634595,36183.06046248414,22268.872006474645,31741.435871477603,22557.77326816889,31061.681689356607,False,False,False,False,False,False
2019-11-04,10369.796688731802,24896.696925634595,36183.06046248414,22117.475438640427,31590.193272888242,22494.20144597125,30850.337529931345,False,False,False,False,False,False
2019-11-05,2555.348202851387,24896.696925634595,36183.06046248414,22026.50386319489,31495.94635795179,22413.54830228716,30766.738418370747,False,False,False,False,False,False
2019-11-06,-3920.2927467795025,24896.696925634595,36183.06046248414,22035.8750671991,31501.901533792257,22406.595717037606,30768.56686853267,False,False,False,False,False,False
2019-11-07,7099.581831695489,24896.696925634595,36183.06046248414,21927.465068005513,31285.641170641546,22257.36219405845,30620.946132843757,False,False,False,False,False,False
2019-11-08,65.14514945098497,24896.696925634595,36183.06046248414,21898.38407654072,31259.864120598417,22195.58275922663,30602.71088138654,False,False,False,False,False,False
2019-11-11,-680.766724420884,24896.696925634595,36183.06046248414,21772.4816022134,31107.641317995076,22074.025924274876,30455.008554346863,False,False,False,False,False,False
2019-11-12,-1810.6362447560143,23670.758671003496,36183.06046248414,21350.22816916852,30565.278122884978,21620.90753130762,29949.2435506195,False,False,False,False,False,False
2019-11-13,-1966.0136230102544,23670.758671003496,36183.06046248414,21324.68493957941,30535.85767527578,21667.342984009963,29797.019369497306,False,False,False,False,False,False
2019-11-14,-1609.4844256872464,23670.758671003496,36183.06046248414,21149.43229120903,30317.62021409556,21482.229752121122,29850.622094448176,False,False,False,False,False,False
2019-11-15,6733.855143674594,23670.758671003496,36183.06046248414,21148.506332680474,30280.63638666289,21445.89364673185,29687.52929646623,False,False,False,False,False,False
2019-11-18,3612.3530869541232,23670.758671003496,36183.06046248414,21140.426047274315,30275.641677339652,21470.54898976864,29788.480596372938,False,False,False,False,False,False
2019-11-19,-2423.711758128238,22339.35629018801,36183.06046248414,20858.69407428467,29924.82282495784,21189.817406171813,29269.343957683912,False,False,False,False,False,False
2019-11-20,-5571.7441160080425,21954.326466069622,36183.06046248414,20524.205549327464,29496.26872158867,20766.6302371681,29161.509869905236,False,False,False,False,False,False
2019-11-21,1353.8439162877773,21954.326466069622,36183.06046248414,20572.166310163004,29547.862274487165,20896.516553141875,29501.83319183025,False,False,False,False,False,False
2019-11-22,1794.261082847898,21954.326466069622,36183.06046248414,20435.890865220445,29382.982655909647,20640.766733843753,29099.222500990243,False,False,False,False,False,False
2019-11-25,10201.909660511736,21954.326466069622,36183.06046248414,20363.66739717607,29238.37433595503,20575.33773748741,28901.35414288915,False,False,False,False,False,False
2019-11-26,959.316657079529,21954.326466069622,36183.06046248414,20349.093639464892,29232.547034541534,20562.63531968976,28895.63823070149,False,False,False,False,False,False
2019-11-27,7221.522298572862,21954.326466069622,36183.06046248414,20200.836305594636,28967.708521942404,20401.580606980642,28622.67563359895,False,False,False,False,False,False
2019-11-29,-5233.146519064275,21954.326466069622,36183.06046248414,20156.375615218894,28924.21684938479,20350.420164113133,28578.597009886013,False,False,False,False,False,False
2019-12-02,-7215.982481194549,21954.326466069622,36183.06046248414,20201.398122309933,28972.252886964226,20404.391299106526,28654.38600389024,False,False,False,False,False,False
2019-12-03,-10651.22976174831,21954.326466069622,36183.06046248414,20180.069394452057,28885.439100241576,20379.18507887164,28558.13623223838,False,False,False,False,False,False
2019-12-04,7789.448556811573,21684.643139213036,35338.89975382927,19610.313598962297,28131.47416760449,19811.742143301857,27744.464510154692,False,False,False,False,False,False
2019-12-05,2749.443793532846,21684.643139213036,35338.89975382927,19565.488929136925,28088.439093643832,19742.59060400569,27783.77298216269,False,False,False,False,False,False
2019-12-06,14281.706166860786,21165.908286744383,35338.89975382927,19178.79893630655,27595.80136804608,19373.47080880319,27324.020075200337,False,False,False,False,False,False
2019-12-09,-5433.610509232527,21165.908286744383,35338.89975382927,19173.76910622005,27609.805952279738,19357.43333735242,27361.939814468118,False,False,False,False,False,False
2019-12-10,-810.071686797942,21165.908286744383,35338.89975382927,19197.985184799443,27637.91955692221,19387.473671252297,27395.93831126877,False,False,False,False,False,False
2019-12-11,3525.0215173030397,21165.908286744383,35338.89975382927,19216.08681985419,27655.569678014446,19416.925407745093,27440.626770530413,False,False,False,False,False,False
